Date,Type,Info,cell_info_data
1669497624.0,Walking,"{('LTE', '53976617', '183'): {'MeanLatency': 42.0, 'MeanThroughput': 2.7991254237288143}}",{'EARFCN': '850'}
1683402041.0,Driving,"{('5G', '0', '288'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53909103', '288'): {'MeanLatency': nan, 'MeanThroughput': 6.9909833333333316}, ('LTE', '53909103', '288'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '0', '286'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53942639', '286'): {'MeanLatency': 4087.9, 'MeanThroughput': nan}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1673729493.0,Driving,"{('LTE', '9223372036854775807', '100'): {'MeanLatency': nan, 'MeanThroughput': 23.30187777777778}, ('5G', '9223372036854775807', '100'): {'MeanLatency': 30.03636363636364, 'MeanThroughput': 30.05184020618557}}",{'ARFCN': '436000'}
1673730125.0,Driving,"{('5G', '9223372036854775807', '406'): {'MeanLatency': nan, 'MeanThroughput': 6.990920000000001}, ('5G', '9223372036854775807', '405'): {'MeanLatency': 28.3, 'MeanThroughput': 12.10612363636364}, ('5G', '53867305', '405'): {'MeanLatency': nan, 'MeanThroughput': 14.418877777777778}, ('LTE', '53867305', '405'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '91'): {'MeanLatency': 39.620000000000005, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '91'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '436000', 'EARFCN': '850'}"
1668822070.0,Static,"{('LTE', '103808288', '93'): {'MeanLatency': nan, 'MeanThroughput': 0.28593454545454544}, ('LTE', '103808289', '93'): {'MeanLatency': 79.01818181818182, 'MeanThroughput': nan}}",{'EARFCN': '5205'}
1683402128.0,Static,"{('5G', '53942649', '286'): {'MeanLatency': nan, 'MeanThroughput': 24.467604761904763}, ('5G', '0', '277'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53942056', '277'): {'MeanLatency': 33.54545454545455, 'MeanThroughput': 21.802859756097565}}","{'EARFCN': '850', 'ARFCN': '436020'}"
1675531135.0,Static,"{('5G', '53900072', '357'): {'MeanLatency': nan, 'MeanThroughput': 19.769900000000003}, ('LTE', '53900072', '357'): {'MeanLatency': nan, 'MeanThroughput': 6.9902999999999995}, ('LTE', '53900074', '358'): {'MeanLatency': nan, 'MeanThroughput': 16.56726}, ('5G', '53900074', '358'): {'MeanLatency': 31.1, 'MeanThroughput': 25.091064285714285}, ('5G', '9223372036854775807', '358'): {'MeanLatency': 34.11666666666667, 'MeanThroughput': nan}}","{'EARFCN': '850', 'ARFCN': '635000'}"
1680982320.0,Static,"{('LTE', '103689247', '420'): {'MeanLatency': 35.12727272727273, 'MeanThroughput': 20.515932173913043}}",{'EARFCN': '66961'}
1676157226.0,Walking,"{('5G', '9223372036854775807', '162'): {'MeanLatency': 30.854545454545452, 'MeanThroughput': 37.79855999999999}, ('LTE', '9223372036854775807', '162'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1673731460.0,Driving,"{('5G', '58061176', '193'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53809274', '206'): {'MeanLatency': nan, 'MeanThroughput': 12.280244736842103}, ('LTE', '53809274', '206'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '206'): {'MeanLatency': 38.6, 'MeanThroughput': 56.34456760563379}, ('LTE', '9223372036854775807', '206'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'EARFCN': '2850', 'ARFCN': '436020'}"
1674330895.0,Driving,"{('LTE', '9223372036854775807', '294'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '62'): {'MeanLatency': nan, 'MeanThroughput': 25.341049999999996}, ('5G', '9223372036854775807', '62'): {'MeanLatency': 101.52857142857144, 'MeanThroughput': 16.29566756756757}, ('5G', '9223372036854775807', '294'): {'MeanLatency': nan, 'MeanThroughput': 17.384752631578948}, ('5G', '53899128', '294'): {'MeanLatency': nan, 'MeanThroughput': 5.377235897435898}}","{'ARFCN': '635000', 'EARFCN': '2850'}"
1671744146.0,Walking,"{('5G', '9223372036854775807', '17'): {'MeanLatency': 36.96, 'MeanThroughput': 60.610992}, ('5G', '53904936', '17'): {'MeanLatency': nan, 'MeanThroughput': 49.81101315789474}, ('5G', '53905016', '17'): {'MeanLatency': 26.55, 'MeanThroughput': 27.52796785714286}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1676156920.0,Static,"{('LTE', '9223372036854775807', '163'): {'MeanLatency': nan, 'MeanThroughput': 18.231249999999996}, ('LTE', '9223372036854775807', '162'): {'MeanLatency': 31.854545454545452, 'MeanThroughput': 33.030451666666664}}",{'ARFCN': '436000'}
1690822890.0,Walking,"{('LTE', '53773423', '251'): {'MeanLatency': nan, 'MeanThroughput': 3.106644660194175}, ('5G', '53773423', '251'): {'MeanLatency': 31.363636363636363, 'MeanThroughput': 4.28940303030303}, ('5G', '0', '419'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'EARFCN': '3350', 'ARFCN': '126490'}"
1673733413.0,Driving,"{('5G', '9223372036854775807', '176'): {'MeanLatency': nan, 'MeanThroughput': 38.08095789473685}, ('5G', '28326521', '176'): {'MeanLatency': 32.554545454545455, 'MeanThroughput': 48.60892934782608}}","{'ARFCN': '436000', 'EARFCN': '2850'}"
1680369765.0,Walking,"{('5G', '9223372036854775807', '337'): {'MeanLatency': nan, 'MeanThroughput': 44.11935609756098}, ('LTE', '9223372036854775807', '337'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '102'): {'MeanLatency': 32.445454545454545, 'MeanThroughput': 64.32475820895523}}",{'ARFCN': '635000'}
1676157145.0,Walking,"{('5G', '9223372036854775807', '162'): {'MeanLatency': 27.299999999999997, 'MeanThroughput': 15.728875}, ('LTE', '9223372036854775807', '162'): {'MeanLatency': 35.0, 'MeanThroughput': 43.927351456310674}}",{'ARFCN': '436000'}
1688403768.0,Driving,"{('5G', '0', '152'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28295977', '152'): {'MeanLatency': nan, 'MeanThroughput': 59.23898831168832}, ('LTE', '28295977', '152'): {'MeanLatency': 31.0, 'MeanThroughput': 74.89432142857142}}","{'ARFCN': '435850', 'EARFCN': '850'}"
1680370190.0,Driving,"{('5G', '9223372036854775807', '62'): {'MeanLatency': 35.54545454545454, 'MeanThroughput': 16.213671428571427}, ('LTE', '9223372036854775807', '62'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1680369705.0,Walking,"{('5G', '9223372036854775807', '102'): {'MeanLatency': nan, 'MeanThroughput': 46.5405506849315}, ('5G', '9223372036854775807', '337'): {'MeanLatency': 36.00909090909091, 'MeanThroughput': 51.842344444444436}}",{'ARFCN': '635000'}
1669497646.0,Walking,"{('LTE', '53976697', '183'): {'MeanLatency': 120.39999999999999, 'MeanThroughput': nan}, ('5G', '53976697', '183'): {'MeanLatency': 65.3, 'MeanThroughput': nan}, ('5G', '53976617', '183'): {'MeanLatency': nan, 'MeanThroughput': 2.0166807692307693}, ('5G', '9223372036854775807', '183'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '183'): {'MeanLatency': nan, 'MeanThroughput': 0.911595652173913}, ('LTE', '53976617', '183'): {'MeanLatency': 30.0, 'MeanThroughput': nan}}","{'EARFCN': '850', 'ARFCN': '436020'}"
1682182541.0,Driving,"{('LTE', '103689227', '421'): {'MeanLatency': nan, 'MeanThroughput': 40.19626904761905}, ('LTE', '103689247', '420'): {'MeanLatency': 281.70909090909095, 'MeanThroughput': 54.107113333333324}}",{'EARFCN': '66961'}
1688404385.0,Static,"{('5G', '0', '171'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28308334', '168'): {'MeanLatency': 29.90909090909091, 'MeanThroughput': 36.050696460177}}","{'ARFCN': '435850', 'EARFCN': '3350'}"
1682795482.0,Static,"{('5G', '0', '302'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53805934', '302'): {'MeanLatency': 30.309090909090912, 'MeanThroughput': 30.93487909090909}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1679523110.0,Static,"{('LTE', '58107770', '347'): {'MeanLatency': nan, 'MeanThroughput': 2.4466844444444447}, ('LTE', '53785977', '164'): {'MeanLatency': 44.0, 'MeanThroughput': 2.2938072916666665}, ('LTE', '9223372036854775807', '21'): {'MeanLatency': 30.875, 'MeanThroughput': nan}}","{'EARFCN': '2850', 'ARFCN': '436020'}"
1676156937.0,Static,"{('LTE', '9223372036854775807', '162'): {'MeanLatency': 31.781818181818185, 'MeanThroughput': 13.981490990990991}}",{'ARFCN': '436000'}
1694975831.0,Static,"{('5G', '0', '938'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53967216', '179'): {'MeanLatency': 31.727272727272723, 'MeanThroughput': 35.031018584070786}, ('LTE', '53967216', '179'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '633984', 'EARFCN': '3350'}"
1690822970.0,Walking,"{('LTE', '53773423', '251'): {'MeanLatency': 106.58571428571427, 'MeanThroughput': 1.3676594202898553}, ('LTE', '53773353', '251'): {'MeanLatency': 42.96666666666667, 'MeanThroughput': nan}}",{'EARFCN': '850'}
1673730224.0,Driving,"{('5G', '9223372036854775807', '171'): {'MeanLatency': nan, 'MeanThroughput': 34.69344074074074}, ('LTE', '9223372036854775807', '171'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '146'): {'MeanLatency': 28.380000000000003, 'MeanThroughput': 23.393628205128202}, ('LTE', '9223372036854775807', '146'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '144'): {'MeanLatency': 28.66666666666667, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1670096959.0,Walking,"{('LTE', '9223372036854775807', '294'): {'MeanLatency': 39.472727272727276, 'MeanThroughput': 42.5368304347826}}",{'ARFCN': '635000'}
1679522900.0,Walking,"{('5G', '9223372036854775807', '37'): {'MeanLatency': nan, 'MeanThroughput': 8.487039682539683}, ('5G', '53784597', '37'): {'MeanLatency': 45.981818181818184, 'MeanThroughput': 7.757191666666667}}","{'ARFCN': '436020', 'EARFCN': '5255'}"
1671669964.0,Static,"{('5G', '9223372036854775807', '20'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '20'): {'MeanLatency': 126.06666666666666, 'MeanThroughput': 0.29838617886178864}}",{'ARFCN': '435000'}
1671313244.0,Driving,"{('5G', '9223372036854775807', '155'): {'MeanLatency': 34.845454545454544, 'MeanThroughput': 13.195151666666668}, ('LTE', '9223372036854775807', '155'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1682190187.0,Walking,"{('5G', '0', '591'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53899118', '294'): {'MeanLatency': 29.627272727272725, 'MeanThroughput': 71.30270095238093}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1669496595.0,Static,"{('5G', '9223372036854775807', '267'): {'MeanLatency': 26.063636363636366, 'MeanThroughput': 58.48494678899081}}",{'ARFCN': '642332'}
1676157242.0,Walking,"{('5G', '9223372036854775807', '162'): {'MeanLatency': 29.34545454545454, 'MeanThroughput': 22.382395370370368}}",{'ARFCN': '436000'}
1679523061.0,Static,"{('5G', '9223372036854775807', '23'): {'MeanLatency': 32.64545454545455, 'MeanThroughput': 45.51502000000001}}",{'ARFCN': '436020'}
1676753245.0,Static,"{('LTE', '53863978', '182'): {'MeanLatency': nan, 'MeanThroughput': 0.6370355140186915}, ('LTE', '57914920', '413'): {'MeanLatency': 2264.0, 'MeanThroughput': 0.5074096774193548}, ('LTE', '53918250', '222'): {'MeanLatency': 2580.4, 'MeanThroughput': nan}, ('5G', '53918250', '222'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '50'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'EARFCN': '850', 'ARFCN': '436020'}"
1673732201.0,Driving,"{('5G', '53946233', '403'): {'MeanLatency': nan, 'MeanThroughput': 6.408622222222221}, ('LTE', '53946233', '403'): {'MeanLatency': nan, 'MeanThroughput': 9.105905263157894}, ('LTE', '9223372036854775807', '417'): {'MeanLatency': 135.8777777777778, 'MeanThroughput': 15.452932894736842}, ('LTE', '9223372036854775807', '396'): {'MeanLatency': 27.65, 'MeanThroughput': nan}}","{'EARFCN': '2850', 'ARFCN': '126400'}"
1684002025.0,Driving,"{('5G', '9223372036854775807', '1004'): {'MeanLatency': nan, 'MeanThroughput': 12.283912857142857}, ('5G', '0', '1004'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53899049', '62'): {'MeanLatency': 45.345454545454544, 'MeanThroughput': 3.79098923076923}, ('LTE', '53899049', '62'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1670705534.0,Driving,"{('5G', '9223372036854775807', '301'): {'MeanLatency': 49.73636363636363, 'MeanThroughput': 46.401478504672895}}",{'ARFCN': '436020'}
1673731398.0,Driving,"{('5G', '9223372036854775807', '193'): {'MeanLatency': 57.76363636363636, 'MeanThroughput': 55.50625350877194}, ('LTE', '9223372036854775807', '193'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1679526014.0,Driving,"{('5G', '9223372036854775807', '353'): {'MeanLatency': nan, 'MeanThroughput': 62.43783636363637}, ('5G', '9223372036854775807', '351'): {'MeanLatency': 34.518181818181816, 'MeanThroughput': 86.40700361445784}}",{'ARFCN': '436000'}
1671746603.0,Walking,"{('5G', '57912617', '53'): {'MeanLatency': nan, 'MeanThroughput': 22.282412500000003}, ('5G', '9223372036854775807', '17'): {'MeanLatency': 45.9375, 'MeanThroughput': 51.98000430107529}}","{'EARFCN': '850', 'ARFCN': '635000'}"
1673731772.0,Driving,"{('LTE', '53967226', '95'): {'MeanLatency': nan, 'MeanThroughput': 11.650588888888889}, ('LTE', '9223372036854775807', '95'): {'MeanLatency': nan, 'MeanThroughput': 12.233690476190478}, ('5G', '9223372036854775807', '95'): {'MeanLatency': nan, 'MeanThroughput': 13.868906451612904}, ('5G', '53809273', '95'): {'MeanLatency': nan, 'MeanThroughput': 9.830562500000001}, ('LTE', '53809273', '95'): {'MeanLatency': nan, 'MeanThroughput': 10.835133333333333}}","{'EARFCN': '2850', 'ARFCN': '635000'}"
1670705581.0,Driving,"{('LTE', '9223372036854775807', '302'): {'MeanLatency': nan, 'MeanThroughput': 14.08950625}, ('5G', '9223372036854775807', '302'): {'MeanLatency': 30.0, 'MeanThroughput': 41.46087586206897}, ('5G', '9223372036854775807', '294'): {'MeanLatency': 28.93, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1675531175.0,Static,"{('LTE', '9223372036854775807', '358'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '358'): {'MeanLatency': 33.472727272727276, 'MeanThroughput': 3.7194529914529912}}",{'ARFCN': '635000'}
1682795517.0,Static,"{('5G', '0', '302'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53805934', '302'): {'MeanLatency': 27.081818181818175, 'MeanThroughput': 43.92886990291262}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1668908829.0,Static,"{('LTE', '53822253', '99'): {'MeanLatency': 40.481818181818184, 'MeanThroughput': 41.336840178571414}}",{'EARFCN': '850'}
1688085944.0,Driving,"{('5G', '0', '127'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28193066', '196'): {'MeanLatency': 29.60909090909091, 'MeanThroughput': 59.670128571428585}}","{'ARFCN': '435850', 'EARFCN': '850'}"
1671310163.0,Walking,"{('5G', '9223372036854775807', '162'): {'MeanLatency': 31.5, 'MeanThroughput': 7.119164220183486}, ('LTE', '9223372036854775807', '162'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1669577289.0,Static,"{('5G', '9223372036854775807', '26'): {'MeanLatency': 34.37272727272727, 'MeanThroughput': 49.152557142857134}}",{'ARFCN': '436000'}
1673729411.0,Driving,"{('5G', '9223372036854775807', '49'): {'MeanLatency': 52.109090909090924, 'MeanThroughput': 16.55194074074074}, ('LTE', '9223372036854775807', '49'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '435000'}
1670097112.0,Static,"{('5G', '53899128', '294'): {'MeanLatency': nan, 'MeanThroughput': 28.681970588235295}, ('5G', '9223372036854775807', '294'): {'MeanLatency': 29.827272727272728, 'MeanThroughput': 56.506058888888866}}","{'EARFCN': '2850', 'ARFCN': '635000'}"
1691561991.0,Driving,"{('LTE', '0', '69'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '54081066', '120'): {'MeanLatency': nan, 'MeanThroughput': 1.7477333333333334}, ('LTE', '53928569', '199'): {'MeanLatency': 315.825, 'MeanThroughput': 2.3873741071428576}, ('LTE', '0', '211'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53928569', '199'): {'MeanLatency': 79.89999999999999, 'MeanThroughput': nan}, ('5G', '0', '211'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '434910', 'EARFCN': '2850'}"
1671742261.0,Static,"{('LTE', '9223372036854775807', '17'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '57912698', '51'): {'MeanLatency': nan, 'MeanThroughput': 12.336135294117652}, ('5G', '57912698', '51'): {'MeanLatency': nan, 'MeanThroughput': 22.282379999999996}, ('5G', '53981482', '138'): {'MeanLatency': nan, 'MeanThroughput': 10.171668}, ('LTE', '53981482', '138'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '17'): {'MeanLatency': 35.900000000000006, 'MeanThroughput': nan}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1679525803.0,Driving,"{('LTE', '9223372036854775807', '343'): {'MeanLatency': 34.0, 'MeanThroughput': 64.00273962264149}}",{'ARFCN': '635000'}
1676157180.0,Walking,"{('5G', '9223372036854775807', '162'): {'MeanLatency': 82.44545454545454, 'MeanThroughput': 30.54600091743121}, ('LTE', '9223372036854775807', '162'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1677386963.0,Driving,"{('5G', '9223372036854775807', '144'): {'MeanLatency': nan, 'MeanThroughput': 1.143080198019802}, ('LTE', '9223372036854775807', '144'): {'MeanLatency': nan, 'MeanThroughput': 1.4563972222222221}, ('LTE', '28225322', '164'): {'MeanLatency': 95.60909090909091, 'MeanThroughput': 1.3113625}}","{'ARFCN': '435000', 'EARFCN': '850'}"
1682795863.0,Walking,"{('5G', '0', '302'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53805934', '302'): {'MeanLatency': 29.363636363636363, 'MeanThroughput': 24.06740380952381}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1676753088.0,Driving,"{('5G', '9223372036854775807', '359'): {'MeanLatency': 42.345454545454544, 'MeanThroughput': 16.730938095238102}, ('LTE', '9223372036854775807', '359'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1673733177.0,Driving,"{('LTE', '28328193', '170'): {'MeanLatency': nan, 'MeanThroughput': 11.654055555555555}, ('LTE', '28328194', '170'): {'MeanLatency': nan, 'MeanThroughput': 3.792291489361702}, ('LTE', '28328194', '169'): {'MeanLatency': nan, 'MeanThroughput': 7.626331818181817}, ('LTE', '28326402', '174'): {'MeanLatency': 41.28181818181818, 'MeanThroughput': 5.992267346938777}}",{'EARFCN': '2325'}
1670705308.0,Walking,"{('5G', '9223372036854775807', '294'): {'MeanLatency': 32.75454545454545, 'MeanThroughput': 54.03055740740739}}",{'ARFCN': '635000'}
1673732523.0,Static,"{('5G', '9223372036854775807', '428'): {'MeanLatency': 39.06363636363636, 'MeanThroughput': 43.50819807692308}}",{'ARFCN': '635000'}
1688403942.0,Driving,"{('5G', '0', '567'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28328233', '170'): {'MeanLatency': 30.08181818181818, 'MeanThroughput': 40.81499586776861}}","{'ARFCN': '435850', 'EARFCN': '850'}"
1670705327.0,Walking,"{('5G', '9223372036854775807', '294'): {'MeanLatency': 34.92727272727273, 'MeanThroughput': 46.93668666666667}}",{'ARFCN': '635000'}
1694975943.0,Driving,"{('5G', '0', '938'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53809263', '375'): {'MeanLatency': 34.92999999999999, 'MeanThroughput': 20.522445714285716}, ('LTE', '53809263', '375'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '633984', 'EARFCN': '3350'}"
1675533825.0,Driving,"{('LTE', '9223372036854775807', '288'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '288'): {'MeanLatency': nan, 'MeanThroughput': 3.886844827586207}, ('5G', '53900072', '357'): {'MeanLatency': nan, 'MeanThroughput': 1.7894136363636364}, ('5G', '9223372036854775807', '357'): {'MeanLatency': nan, 'MeanThroughput': 3.4007756756756757}, ('LTE', '9223372036854775807', '357'): {'MeanLatency': 40.1, 'MeanThroughput': 10.4827}, ('LTE', '28189481', '213'): {'MeanLatency': 35.589999999999996, 'MeanThroughput': nan}}","{'ARFCN': '436020', 'EARFCN': '850'}"
1668734978.0,Static,"{('LTE', '103748619', '310'): {'MeanLatency': 41.36363636363636, 'MeanThroughput': 44.43891844660193}}",{'EARFCN': '66961'}
1668819294.0,Driving,"{('LTE', '103693579', '406'): {'MeanLatency': 32.22727272727272, 'MeanThroughput': 7.006700909090909}}",{'EARFCN': '66961'}
1676157283.0,Walking,"{('5G', '9223372036854775807', '162'): {'MeanLatency': 31.29090909090909, 'MeanThroughput': 6.588640707964601}}",{'ARFCN': '436000'}
1674020494.0,Static,"{('LTE', '9223372036854775807', '340'): {'MeanLatency': 45.04545454545455, 'MeanThroughput': 2.644677952755905}}",{'ARFCN': '436020'}
1673732318.0,Driving,"{('5G', '9223372036854775807', '402'): {'MeanLatency': 58.800000000000004, 'MeanThroughput': 4.395763636363637}, ('LTE', '9223372036854775807', '402'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '428'): {'MeanLatency': 27.299999999999997, 'MeanThroughput': 6.117383333333333}, ('LTE', '9223372036854775807', '428'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '642332'}
1676753131.0,Driving,"{('5G', '9223372036854775807', '202'): {'MeanLatency': 28.6, 'MeanThroughput': 19.594588135593217}, ('LTE', '9223372036854775807', '202'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1682190172.0,Walking,"{('5G', '0', '591'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53899118', '294'): {'MeanLatency': 28.40909090909091, 'MeanThroughput': 68.21226095238096}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1673730045.0,Static,"{('5G', '9223372036854775807', '406'): {'MeanLatency': 32.16363636363636, 'MeanThroughput': 11.996040800000003}, ('LTE', '9223372036854775807', '406'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436020'}
1682182409.0,Static,"{('LTE', '103689247', '420'): {'MeanLatency': 31.62727272727273, 'MeanThroughput': 33.50202118644067}}",{'EARFCN': '66961'}
1668889911.0,Static,"{('LTE', '103749653', '415'): {'MeanLatency': nan, 'MeanThroughput': 24.38128}, ('LTE', '103681055', '456'): {'MeanLatency': 35.65454545454545, 'MeanThroughput': 48.109467592592594}}",{'EARFCN': '66961'}
1673747555.0,Static,"{('LTE', '9223372036854775807', '169'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '169'): {'MeanLatency': 39.12727272727273, 'MeanThroughput': 5.3916574468085114}}",{'ARFCN': '436000'}
1684002109.0,Driving,"{('LTE', '0', '1004'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53899049', '62'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53899049', '62'): {'MeanLatency': 33.20909090909091, 'MeanThroughput': 5.742066666666668}, ('5G', '0', '1004'): {'MeanLatency': nan, 'MeanThroughput': nan}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1688071841.0,Driving,"{('5G', '0', '745'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53889145', '64'): {'MeanLatency': 32.027272727272724, 'MeanThroughput': 12.726360683760685}}","{'ARFCN': '434910', 'EARFCN': '2850'}"
1673730655.0,Driving,"{('5G', '9223372036854775807', '292'): {'MeanLatency': nan, 'MeanThroughput': 13.800214150943393}, ('LTE', '9223372036854775807', '292'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '104'): {'MeanLatency': nan, 'MeanThroughput': 3.6412722222222222}, ('LTE', '9223372036854775807', '104'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '167'): {'MeanLatency': 137.5, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '167'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '230'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '436000'}
1683402490.0,Driving,"{('LTE', '0', '891'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '53801258', '77'): {'MeanLatency': 29.3875, 'MeanThroughput': 38.49757714285714}, ('LTE', '9223372036854775807', '891'): {'MeanLatency': 27.899999999999995, 'MeanThroughput': 13.191522580645161}, ('LTE', '53801327', '75'): {'MeanLatency': nan, 'MeanThroughput': 18.749833898305084}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1669577340.0,Static,"{('5G', '9223372036854775807', '26'): {'MeanLatency': 29.636363636363637, 'MeanThroughput': 41.29809811320754}}",{'ARFCN': '436000'}
1682796087.0,Walking,"{('5G', '0', '302'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '53805936', '301'): {'MeanLatency': 68.91, 'MeanThroughput': 17.127364444444442}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1679522752.0,Walking,"{('5G', '53981461', '134'): {'MeanLatency': nan, 'MeanThroughput': 15.726946153846155}, ('5G', '9223372036854775807', '134'): {'MeanLatency': 45.56363636363637, 'MeanThroughput': 7.844470992366414}}","{'EARFCN': '5255', 'ARFCN': '436020'}"
1670705271.0,Walking,"{('5G', '53899048', '294'): {'MeanLatency': nan, 'MeanThroughput': 18.974166666666665}, ('5G', '9223372036854775807', '294'): {'MeanLatency': 32.97272727272727, 'MeanThroughput': 42.5676261904762}}","{'EARFCN': '850', 'ARFCN': '635000'}"
1676753205.0,Driving,"{('5G', '9223372036854775807', '202'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '202'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '57914920', '413'): {'MeanLatency': nan, 'MeanThroughput': 0.7488142857142858}, ('LTE', '53918250', '222'): {'MeanLatency': nan, 'MeanThroughput': 2.1846138888888893}, ('LTE', '53797673', '208'): {'MeanLatency': 784.6, 'MeanThroughput': nan}}","{'ARFCN': '436000', 'EARFCN': '850'}"
