Date,Type,Info,cell_info_data
1670705581.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 14.08950625, 'MeanRsrp': [-99.0, -92.0], 'MeanSsrsrp': [], 'Counter_tput': 16, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.027272727272727, 'MeanThroughput': 41.46087586206897, 'MeanRsrp': [], 'MeanSsrsrp': [-91.0], 'Counter_tput': 87, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1675531175.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-100.0, -96.0, -99.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 33.472727272727276, 'MeanThroughput': 3.7194529914529912, 'MeanRsrp': [], 'MeanSsrsrp': [-98.0, -98.0], 'Counter_tput': 117, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1682795517.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-95.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 27.081818181818175, 'MeanThroughput': 43.92886990291262, 'MeanRsrp': [], 'MeanSsrsrp': [-100.0], 'Counter_tput': 103, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1668908829.0,Static,"{'LTE': {'MeanLatency': 40.481818181818184, 'MeanThroughput': 41.336840178571414, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 112, 'Counter_latency': 11}}",{'EARFCN': '850'}
1688085944.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-100.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.60909090909091, 'MeanThroughput': 59.670128571428585, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0], 'Counter_tput': 105, 'Counter_latency': 11}}","{'ARFCN': '435850', 'EARFCN': '850'}"
1671310163.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-103.0, -96.0, -101.0, -98.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 31.5, 'MeanThroughput': 7.119164220183486, 'MeanRsrp': [], 'MeanSsrsrp': [-98.0, -95.0, -96.0, -92.0], 'Counter_tput': 109, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1669577289.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 34.37272727272727, 'MeanThroughput': 49.152557142857134, 'MeanRsrp': [], 'MeanSsrsrp': [-103.0], 'Counter_tput': 112, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1673729411.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-95.0, -99.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 52.109090909090924, 'MeanThroughput': 16.55194074074074, 'MeanRsrp': [], 'MeanSsrsrp': [-108.0, -112.0], 'Counter_tput': 108, 'Counter_latency': 11}}",{'ARFCN': '435000'}
1670097112.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-80.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.827272727272728, 'MeanThroughput': 52.08540934579438, 'MeanRsrp': [], 'MeanSsrsrp': [-83.0], 'Counter_tput': 107, 'Counter_latency': 11}}","{'EARFCN': '2850', 'ARFCN': '635000'}"
1691561991.0,Driving,"{'LTE': {'MeanLatency': 315.825, 'MeanThroughput': 2.252238732394366, 'MeanRsrp': [-120.0, -114.0, -121.0, -116.0, -119.0], 'MeanSsrsrp': [], 'Counter_tput': 142, 'Counter_latency': 4}, '5G': {'MeanLatency': 79.89999999999999, 'MeanThroughput': nan, 'MeanRsrp': [], 'MeanSsrsrp': [-106.0], 'Counter_tput': 0, 'Counter_latency': 8}}","{'ARFCN': '434910', 'EARFCN': '2850'}"
1671742261.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 12.336135294117652, 'MeanRsrp': [-94.0, -99.0, -96.0], 'MeanSsrsrp': [], 'Counter_tput': 34, 'Counter_latency': 0}, '5G': {'MeanLatency': 35.900000000000006, 'MeanThroughput': 13.631871428571428, 'MeanRsrp': [], 'MeanSsrsrp': [-95.0, -94.0], 'Counter_tput': 70, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1679525803.0,Driving,"{'LTE': {'MeanLatency': 34.0, 'MeanThroughput': 64.00273962264149, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 106, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1676157180.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-106.0, -98.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 82.44545454545454, 'MeanThroughput': 30.54600091743121, 'MeanRsrp': [], 'MeanSsrsrp': [-93.0, -94.0], 'Counter_tput': 109, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1677386963.0,Driving,"{'LTE': {'MeanLatency': 95.60909090909091, 'MeanThroughput': 1.4300272727272725, 'MeanRsrp': [-106.0, -109.0, -103.0, -123.0, -117.0], 'MeanSsrsrp': [], 'Counter_tput': 44, 'Counter_latency': 11}, '5G': {'MeanLatency': nan, 'MeanThroughput': 1.143080198019802, 'MeanRsrp': [], 'MeanSsrsrp': [-99.0, -110.0, -111.0, -121.0], 'Counter_tput': 101, 'Counter_latency': 0}}","{'ARFCN': '435000', 'EARFCN': '850'}"
1682795863.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.363636363636363, 'MeanThroughput': 24.06740380952381, 'MeanRsrp': [], 'MeanSsrsrp': [-99.0], 'Counter_tput': 105, 'Counter_latency': 11}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1676753088.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-98.0, -101.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 42.345454545454544, 'MeanThroughput': 16.730938095238102, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0, -100.0], 'Counter_tput': 147, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1673733177.0,Driving,"{'LTE': {'MeanLatency': 41.28181818181818, 'MeanThroughput': 5.862398425196852, 'MeanRsrp': [-107.0, -110.0], 'MeanSsrsrp': [], 'Counter_tput': 127, 'Counter_latency': 11}}",{'EARFCN': '2325'}
1670705308.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-92.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 32.75454545454545, 'MeanThroughput': 54.03055740740739, 'MeanRsrp': [], 'MeanSsrsrp': [-82.0], 'Counter_tput': 108, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1673732523.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 39.06363636363636, 'MeanThroughput': 43.50819807692308, 'MeanRsrp': [], 'MeanSsrsrp': [-89.0], 'Counter_tput': 104, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1688403942.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 30.08181818181818, 'MeanThroughput': 40.81499586776861, 'MeanRsrp': [], 'MeanSsrsrp': [-91.0], 'Counter_tput': 121, 'Counter_latency': 11}}","{'ARFCN': '435850', 'EARFCN': '850'}"
1670705327.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-92.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 34.92727272727273, 'MeanThroughput': 46.93668666666667, 'MeanRsrp': [], 'MeanSsrsrp': [-82.0], 'Counter_tput': 105, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1694975943.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-104.0, -90.0, -100.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 34.92999999999999, 'MeanThroughput': 20.522445714285716, 'MeanRsrp': [], 'MeanSsrsrp': [-101.0, -100.0, -101.0], 'Counter_tput': 105, 'Counter_latency': 10}}","{'ARFCN': '633984', 'EARFCN': '3350'}"
1675533825.0,Driving,"{'LTE': {'MeanLatency': 36.0, 'MeanThroughput': 10.4827, 'MeanRsrp': [-105.0, -111.0, -106.0], 'MeanSsrsrp': [], 'Counter_tput': 1, 'Counter_latency': 11}, '5G': {'MeanLatency': nan, 'MeanThroughput': 3.093524460431655, 'MeanRsrp': [], 'MeanSsrsrp': [-108.0], 'Counter_tput': 139, 'Counter_latency': 0}}","{'ARFCN': '436020', 'EARFCN': '850'}"
1668734978.0,Static,"{'LTE': {'MeanLatency': 41.36363636363636, 'MeanThroughput': 44.43891844660193, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 103, 'Counter_latency': 11}}",{'EARFCN': '66961'}
1668819294.0,Driving,"{'LTE': {'MeanLatency': 32.22727272727272, 'MeanThroughput': 7.006700909090909, 'MeanRsrp': [-107.0], 'MeanSsrsrp': [], 'Counter_tput': 110, 'Counter_latency': 11}}",{'EARFCN': '66961'}
1676157283.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 31.29090909090909, 'MeanThroughput': 6.588640707964601, 'MeanRsrp': [], 'MeanSsrsrp': [-77.0], 'Counter_tput': 113, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1674020494.0,Static,"{'LTE': {'MeanLatency': 45.04545454545455, 'MeanThroughput': 2.644677952755905, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 127, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1673732318.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-109.0, -106.0, -110.0, -107.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 43.050000000000004, 'MeanThroughput': 4.73168943089431, 'MeanRsrp': [], 'MeanSsrsrp': [-102.0, -101.0, -100.0, -90.0], 'Counter_tput': 123, 'Counter_latency': 12}}",{'ARFCN': '642332'}
1676753131.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-111.0, -108.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 28.6, 'MeanThroughput': 19.594588135593217, 'MeanRsrp': [], 'MeanSsrsrp': [-109.0, -106.0], 'Counter_tput': 118, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1682190172.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-93.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 28.40909090909091, 'MeanThroughput': 68.21226095238096, 'MeanRsrp': [], 'MeanSsrsrp': [-86.0], 'Counter_tput': 105, 'Counter_latency': 11}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1673730045.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-99.0, -96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 32.16363636363636, 'MeanThroughput': 11.996040800000003, 'MeanRsrp': [], 'MeanSsrsrp': [-101.0, -101.0], 'Counter_tput': 125, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1682182409.0,Static,"{'LTE': {'MeanLatency': 31.62727272727273, 'MeanThroughput': 33.50202118644067, 'MeanRsrp': [-89.0], 'MeanSsrsrp': [], 'Counter_tput': 118, 'Counter_latency': 11}}",{'EARFCN': '66961'}
1668889911.0,Static,"{'LTE': {'MeanLatency': 35.65454545454545, 'MeanThroughput': 44.40193828125, 'MeanRsrp': [-117.0], 'MeanSsrsrp': [], 'Counter_tput': 128, 'Counter_latency': 11}}",{'EARFCN': '66961'}
1673747555.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-115.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 39.12727272727273, 'MeanThroughput': 5.3916574468085114, 'MeanRsrp': [], 'MeanSsrsrp': [-106.0], 'Counter_tput': 141, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1684002109.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-98.0, -104.0, -109.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 33.20909090909091, 'MeanThroughput': 5.742066666666668, 'MeanRsrp': [], 'MeanSsrsrp': [-100.0, -107.0], 'Counter_tput': 126, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1688071841.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-106.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 32.027272727272724, 'MeanThroughput': 12.726360683760685, 'MeanRsrp': [], 'MeanSsrsrp': [-102.0], 'Counter_tput': 117, 'Counter_latency': 11}}","{'ARFCN': '434910', 'EARFCN': '2850'}"
1673730655.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-91.0, -100.0, -109.0, -105.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 137.5, 'MeanThroughput': 11.224707746478876, 'MeanRsrp': [], 'MeanSsrsrp': [-92.0, -100.0, -108.0, -101.0], 'Counter_tput': 142, 'Counter_latency': 2}}",{'ARFCN': '436000'}
1683402490.0,Driving,"{'LTE': {'MeanLatency': 28.981818181818177, 'MeanThroughput': 22.900740799999998, 'MeanRsrp': [-91.0, -102.0, -92.0], 'MeanSsrsrp': [], 'Counter_tput': 125, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1669577340.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.636363636363637, 'MeanThroughput': 41.29809811320754, 'MeanRsrp': [], 'MeanSsrsrp': [-103.0], 'Counter_tput': 106, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1682796087.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-100.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 68.91, 'MeanThroughput': 17.127364444444442, 'MeanRsrp': [], 'MeanSsrsrp': [-111.0], 'Counter_tput': 135, 'Counter_latency': 10}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1679522752.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 45.56363636363637, 'MeanThroughput': 8.556083333333332, 'MeanRsrp': [], 'MeanSsrsrp': [-79.0], 'Counter_tput': 144, 'Counter_latency': 11}}","{'EARFCN': '5255', 'ARFCN': '436020'}"
1670705271.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-92.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 32.97272727272727, 'MeanThroughput': 37.848934285714286, 'MeanRsrp': [], 'MeanSsrsrp': [-82.0], 'Counter_tput': 105, 'Counter_latency': 11}}","{'EARFCN': '850', 'ARFCN': '635000'}"
1676753205.0,Driving,"{'LTE': {'MeanLatency': 784.6, 'MeanThroughput': 1.4768253521126764, 'MeanRsrp': [-119.0, -111.0, -119.0], 'MeanSsrsrp': [], 'Counter_tput': 142, 'Counter_latency': 11}, '5G': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [], 'MeanSsrsrp': [-119.0], 'Counter_tput': 0, 'Counter_latency': 0}}","{'ARFCN': '436000', 'EARFCN': '850'}"
1669577720.0,Driving,"{'LTE': {'MeanLatency': 33.8, 'MeanThroughput': 26.461391764705873, 'MeanRsrp': [-115.0, -106.0, -92.0, -104.0, -111.0], 'MeanSsrsrp': [], 'Counter_tput': 85, 'Counter_latency': 5}, '5G': {'MeanLatency': 34.13333333333333, 'MeanThroughput': 14.680291428571426, 'MeanRsrp': [], 'MeanSsrsrp': [-97.0, -90.0], 'Counter_tput': 35, 'Counter_latency': 6}}","{'ARFCN': '435000', 'EARFCN': '2850'}"
1679522803.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 37.72727272727273, 'MeanThroughput': 10.533186607142861, 'MeanRsrp': [], 'MeanSsrsrp': [-79.0], 'Counter_tput': 112, 'Counter_latency': 11}}","{'EARFCN': '5255', 'ARFCN': '436020'}"
1679525984.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 31.499999999999996, 'MeanThroughput': 79.09673269230765, 'MeanRsrp': [], 'MeanSsrsrp': [-85.0], 'Counter_tput': 104, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1669578628.0,Driving,"{'LTE': {'MeanLatency': 33.09090909090909, 'MeanThroughput': 27.890847540983614, 'MeanRsrp': [-95.0], 'MeanSsrsrp': [], 'Counter_tput': 122, 'Counter_latency': 11}}",{'EARFCN': '66811'}
,,{},{'ARFCN': '635000'}
1682796135.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-111.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 35.300000000000004, 'MeanThroughput': 15.364477391304346, 'MeanRsrp': [], 'MeanSsrsrp': [-111.0], 'Counter_tput': 115, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1673732812.0,Driving,"{'LTE': {'MeanLatency': 29.44545454545455, 'MeanThroughput': 22.590937398373978, 'MeanRsrp': [-103.0, -97.0, -100.0], 'MeanSsrsrp': [], 'Counter_tput': 123, 'Counter_latency': 11}}","{'EARFCN': '850', 'ARFCN': '436000'}"
1673732748.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-102.0, -110.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 70.18181818181819, 'MeanThroughput': 2.3131272058823527, 'MeanRsrp': [], 'MeanSsrsrp': [-100.0, -106.0], 'Counter_tput': 136, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1670611947.0,Static,"{'LTE': {'MeanLatency': 43.63636363636363, 'MeanThroughput': 12.031833333333333, 'MeanRsrp': [-109.0], 'MeanSsrsrp': [], 'Counter_tput': 105, 'Counter_latency': 11}}",{'ARFCN': '435000'}
1673731074.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 15.414287999999999, 'MeanRsrp': [-106.0, -110.0], 'MeanSsrsrp': [], 'Counter_tput': 50, 'Counter_latency': 0}, '5G': {'MeanLatency': 231.9666666666666, 'MeanThroughput': 5.059838372093022, 'MeanRsrp': [], 'MeanSsrsrp': [-105.0], 'Counter_tput': 86, 'Counter_latency': 12}}","{'ARFCN': '436020', 'EARFCN': '2850'}"
1668736717.0,Static,"{'LTE': {'MeanLatency': 31.972727272727266, 'MeanThroughput': 54.49216355140185, 'MeanRsrp': [-99.0, -96.0], 'MeanSsrsrp': [], 'Counter_tput': 107, 'Counter_latency': 11}}",{'EARFCN': '66961'}
1683402238.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-101.0, -95.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 163.98181818181817, 'MeanThroughput': 22.270133944954114, 'MeanRsrp': [], 'MeanSsrsrp': [-94.0, -104.0], 'Counter_tput': 109, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1673729357.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-101.0, -109.0, -106.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 28.818181818181813, 'MeanThroughput': 11.27038661417323, 'MeanRsrp': [], 'MeanSsrsrp': [-104.0, -110.0, -112.0], 'Counter_tput': 127, 'Counter_latency': 11}}",{'ARFCN': '435000'}
1673732904.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 39.5090909090909, 'MeanThroughput': 22.498166990291253, 'MeanRsrp': [], 'MeanSsrsrp': [-76.0], 'Counter_tput': 103, 'Counter_latency': 11}}","{'ARFCN': '436000', 'EARFCN': '2850'}"
1673729572.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-106.0, -109.0, -106.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 30.027272727272727, 'MeanThroughput': 11.135241904761902, 'MeanRsrp': [], 'MeanSsrsrp': [-105.0, -108.0, -105.0], 'Counter_tput': 105, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1677965242.0,Static,"{'LTE': {'MeanLatency': 109.87777777777778, 'MeanThroughput': 5.474858407079645, 'MeanRsrp': [-109.0, -105.0, -110.0], 'MeanSsrsrp': [], 'Counter_tput': 113, 'Counter_latency': 9}}","{'EARFCN': '850', 'ARFCN': '435000'}"
1669416242.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-101.0, -98.0, -105.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 73.8, 'MeanThroughput': 36.74922037037037, 'MeanRsrp': [], 'MeanSsrsrp': [-88.0, -78.0, -82.0], 'Counter_tput': 108, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1668819038.0,Driving,"{'LTE': {'MeanLatency': 55.50909090909091, 'MeanThroughput': 19.074500952380955, 'MeanRsrp': [-112.0, -108.0, -111.0], 'MeanSsrsrp': [], 'Counter_tput': 105, 'Counter_latency': 11}}",{'EARFCN': '66961'}
1673732359.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-101.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 67.51666666666667, 'MeanThroughput': 16.855220661157023, 'MeanRsrp': [], 'MeanSsrsrp': [-92.0], 'Counter_tput': 121, 'Counter_latency': 12}}",{'ARFCN': '635000'}
1673730078.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-95.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 53.963636363636354, 'MeanThroughput': 9.784300892857143, 'MeanRsrp': [], 'MeanSsrsrp': [-99.0], 'Counter_tput': 112, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1688085888.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-98.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.345454545454547, 'MeanThroughput': 42.692091071428585, 'MeanRsrp': [], 'MeanSsrsrp': [-97.0], 'Counter_tput': 112, 'Counter_latency': 11}}","{'ARFCN': '435850', 'EARFCN': '850'}"
1673731591.0,Driving,"{'LTE': {'MeanLatency': 56.03636363636363, 'MeanThroughput': 40.13513451327433, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 113, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1669496649.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-90.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 34.95454545454546, 'MeanThroughput': 34.15738349514563, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0], 'Counter_tput': 103, 'Counter_latency': 11}}","{'ARFCN': '436020', 'EARFCN': '2850'}"
1673733887.0,Driving,"{'LTE': {'MeanLatency': 803.3636363636364, 'MeanThroughput': 1.952589655172413, 'MeanRsrp': [-120.0], 'MeanSsrsrp': [], 'Counter_tput': 145, 'Counter_latency': 11}}",{'EARFCN': '2850'}
1673733391.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-110.0, -107.0, -97.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 31.88181818181818, 'MeanThroughput': 44.58175794392525, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0, -97.0, -86.0], 'Counter_tput': 107, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1673729518.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-99.0, -109.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.236363636363638, 'MeanThroughput': 15.947045000000013, 'MeanRsrp': [], 'MeanSsrsrp': [-97.0, -105.0], 'Counter_tput': 120, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1671313139.0,Driving,"{'LTE': {'MeanLatency': 54.09090909090909, 'MeanThroughput': 9.447350943396227, 'MeanRsrp': [-89.0, -101.0], 'MeanSsrsrp': [], 'Counter_tput': 106, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1682796035.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-101.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 28.636363636363637, 'MeanThroughput': 29.02324107142856, 'MeanRsrp': [], 'MeanSsrsrp': [-105.0], 'Counter_tput': 112, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
