Date,Type,Info
1669996353.0,Walking,"{'LTE': {'MeanLatency': 45.03636363636363, 'MeanThroughput': 33.29036981132075, 'MeanRsrp': [-72.0], 'MeanSsrsrp': [], 'Counter_tput': 106, 'Counter_latency': 11}}"
1683047270.0,Walking,"{'LTE': {'MeanLatency': 77.58181818181818, 'MeanThroughput': 93.7995198019802, 'MeanRsrp': [-69.0], 'MeanSsrsrp': [], 'Counter_tput': 101, 'Counter_latency': 11}}"
1668634926.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-94.0, -94.0, -94.0, -95.0, -95.0, -96.0, -96.0, -97.0, -97.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 37.39090909090909, 'MeanThroughput': 100.72455480769229, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0, -97.0, -97.0, -96.0, -96.0, -96.0, -94.0, -94.0, -93.0], 'Counter_tput': 104, 'Counter_latency': 11}}"
1686733538.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-66.0, -66.0, -66.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 53.036363636363646, 'MeanThroughput': 126.94856266666667, 'MeanRsrp': [], 'MeanSsrsrp': [-79.0, -79.0, -83.0], 'Counter_tput': 75, 'Counter_latency': 11}}"
1683392911.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 16.23619032258064, 'MeanRsrp': [-60.0, -64.0, -63.0, -64.0, -66.0, -67.0, -69.0], 'MeanSsrsrp': [], 'Counter_tput': 31, 'Counter_latency': 0}, '5G': {'MeanLatency': 51.01818181818182, 'MeanThroughput': 22.744519718309856, 'MeanRsrp': [], 'MeanSsrsrp': [-66.0, -68.0, -68.0, -68.0, -68.0, -60.0], 'Counter_tput': 71, 'Counter_latency': 11}}"
1667760516.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 55.9595469387755, 'MeanRsrp': [-88.0, -89.0, -79.0, -79.0, -79.0], 'MeanSsrsrp': [], 'Counter_tput': 49, 'Counter_latency': 0}, '5G': {'MeanLatency': 48.519999999999996, 'MeanThroughput': 130.57940943396224, 'MeanRsrp': [], 'MeanSsrsrp': [-89.0, -86.0, -86.0, -86.0], 'Counter_tput': 53, 'Counter_latency': 10}}"
1663233425.0,Driving,"{'LTE': {'MeanLatency': 81.46666666666667, 'MeanThroughput': nan, 'MeanRsrp': [-96.0, -84.0, -84.0, -83.0, -78.0, -78.0, -78.0, -81.0, -81.0, -81.0, -81.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 3}, '5G': {'MeanLatency': 49.4875, 'MeanThroughput': 120.15495504587162, 'MeanRsrp': [], 'MeanSsrsrp': [-107.0, -90.0, -82.0, -82.0, -82.0, -78.0, -81.0, -81.0, -92.0, -92.0], 'Counter_tput': 109, 'Counter_latency': 8}}"
1692342534.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-85.0, -86.0, -87.0, -88.0, -88.0, -88.0, -88.0, -88.0, -88.0, -88.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 43.554545454545455, 'MeanThroughput': 46.01114859813085, 'MeanRsrp': [], 'MeanSsrsrp': [-100.0, -100.0, -99.0, -100.0, -101.0, -101.0, -101.0, -99.0, -99.0, -102.0], 'Counter_tput': 107, 'Counter_latency': 11}}"
1663973355.0,Walking,"{'LTE': {'MeanLatency': 49.790909090909096, 'MeanThroughput': 27.147405607476642, 'MeanRsrp': [-75.0, -96.0], 'MeanSsrsrp': [], 'Counter_tput': 107, 'Counter_latency': 11}}"
1686685013.0,Walking,"{'LTE': {'MeanLatency': 48.72727272727274, 'MeanThroughput': 87.453688, 'MeanRsrp': [-72.0], 'MeanSsrsrp': [], 'Counter_tput': 100, 'Counter_latency': 11}}"
1676664862.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-64.0, -65.0, -66.0, -67.0, -67.0, -68.0, -68.0, -68.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 54.72727272727274, 'MeanThroughput': 130.82552403846154, 'MeanRsrp': [], 'MeanSsrsrp': [-79.0, -79.0, -79.0, -79.0, -78.0, -82.0, -82.0, -82.0], 'Counter_tput': 104, 'Counter_latency': 11}}"
1667761649.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 79.78612812499999, 'MeanRsrp': [-85.0, -84.0, -84.0, -84.0, -85.0, -85.0, -82.0, -85.0, -85.0, -86.0, -85.0, -81.0, -84.0], 'MeanSsrsrp': [], 'Counter_tput': 32, 'Counter_latency': 0}, '5G': {'MeanLatency': 50.06666666666666, 'MeanThroughput': 81.5417697368421, 'MeanRsrp': [], 'MeanSsrsrp': [-87.0, -87.0, -86.0, -86.0, -86.0, -86.0, -86.0], 'Counter_tput': 76, 'Counter_latency': 9}}"
1683102469.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 41.94378888888889, 'MeanRsrp': [-69.0, -70.0, -70.0, -70.0, -70.0, -70.0, -70.0, -72.0, -74.0], 'MeanSsrsrp': [], 'Counter_tput': 9, 'Counter_latency': 0}, '5G': {'MeanLatency': 50.14545454545455, 'MeanThroughput': 66.09088383838387, 'MeanRsrp': [], 'MeanSsrsrp': [-63.0, -67.0, -67.0, -78.0, -78.0, -101.0, -101.0, -103.0], 'Counter_tput': 99, 'Counter_latency': 11}}"
1667946787.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-83.0, -82.0, -82.0, -81.0, -81.0, -81.0, -81.0, -81.0, -80.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 33.372727272727275, 'MeanThroughput': 116.15182884615382, 'MeanRsrp': [], 'MeanSsrsrp': [-89.0, -89.0, -90.0, -90.0, -93.0, -93.0, -90.0, -89.0, -89.0], 'Counter_tput': 104, 'Counter_latency': 11}}"
1683136335.0,Walking,"{'LTE': {'MeanLatency': 44.018181818181816, 'MeanThroughput': 82.65298921568625, 'MeanRsrp': [-69.0], 'MeanSsrsrp': [], 'Counter_tput': 102, 'Counter_latency': 11}}"
1663154262.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 31.457542307692314, 'MeanRsrp': [-82.0, -83.0, -84.0, -84.0, -84.0, -84.0, -85.0, -86.0, -87.0, -87.0, -88.0, -88.0], 'MeanSsrsrp': [], 'Counter_tput': 26, 'Counter_latency': 0}, '5G': {'MeanLatency': 37.52727272727273, 'MeanThroughput': 55.306362195121935, 'MeanRsrp': [], 'MeanSsrsrp': [-105.0, -105.0, -105.0, -102.0, -102.0, -102.0, -102.0], 'Counter_tput': 82, 'Counter_latency': 11}}"
1683553543.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-61.0, -63.0, -63.0, -62.0, -62.0, -56.0, -56.0, -58.0, -58.0, -59.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 47.04545454545455, 'MeanThroughput': 104.60887428571436, 'MeanRsrp': [], 'MeanSsrsrp': [-75.0, -75.0, -76.0, -76.0, -75.0, -75.0, -77.0, -77.0, -78.0, -78.0], 'Counter_tput': 105, 'Counter_latency': 11}}"
